QW917_007951	GO:0099080;GO:0036464;GO:0043228;GO:0005737;GO:0043232;GO:0043229;GO:0035770;GO:0000932;GO:0005622;GO:0043226;GO:0110165;GO:0045182;GO:0003729;GO:0003723;GO:1901363;GO:0097159;GO:0003676;GO:0005488;GO:0010558;GO:0051172;GO:0016071;GO:0043488;GO:0031331;GO:0051171;GO:0061013;GO:0019538;GO:0044267;GO:0017148;GO:0006807;GO:0044237;GO:0010556;GO:0051252;GO:0080090;GO:0050789;GO:0044265;GO:0031327;GO:0050794;GO:0032269;GO:1901575;GO:0009890;GO:0043603;GO:0044248;GO:1903311;GO:0071704;GO:0046700;GO:0009059;GO:0034248;GO:0051248;GO:0006417;GO:0043043;GO:0000289;GO:0006412;GO:0009893;GO:0009892;GO:0051173;GO:0006518;GO:0044249;GO:0006402;GO:1901564;GO:0044260;GO:0009058;GO:0009889;GO:0065008;GO:0061014;GO:0051254;GO:0043170;GO:0016070;GO:0010629;GO:0048518;GO:0048522;GO:0009056;GO:0061157;GO:1901576;GO:0031325;GO:0008152;GO:0031326;GO:0006414;GO:1901361;GO:1901360;GO:0043487;GO:0006401;GO:0031323;GO:1903313;GO:0019219;GO:0044271;GO:2000113;GO:0006139;GO:0051246;GO:0034645;GO:0009987;GO:0010608;GO:0000288;GO:0009896;GO:0019222;GO:0050779;GO:0019439;GO:0032268;GO:0044270;GO:0010467;GO:0000956;GO:0065007;GO:0031329;GO:1901566;GO:0031324;GO:0045935;GO:0009057;GO:0006725;GO:0034655;GO:0060255;GO:0010468;GO:0048523;GO:0090304;GO:0044238;GO:0010604;GO:0034641;GO:0010605;GO:2000112;GO:0009894;GO:0048519;GO:0046483;GO:0043604;GO:0034249
QW917_004535	GO:0034645;GO:2001141;GO:0009987;GO:0010558;GO:0051253;GO:0006457;GO:1903506;GO:0006366;GO:0051172;GO:0045934;GO:0006357;GO:0019438;GO:0016070;GO:1901576;GO:0019222;GO:0045892;GO:0008152;GO:0097659;GO:0031326;GO:0034654;GO:1902679;GO:0009892;GO:0032774;GO:0051171;GO:1901360;GO:0010467;GO:0065007;GO:0006458;GO:0044249;GO:0006351;GO:0031324;GO:0006807;GO:1903507;GO:0044237;GO:0000122;GO:0031323;GO:0006725;GO:0051252;GO:0080090;GO:0060255;GO:0050789;GO:0044260;GO:0010468;GO:0031327;GO:0048523;GO:0044271;GO:0009058;GO:0009890;GO:0019219;GO:0010556;GO:1901362;GO:0050794;GO:0044238;GO:0090304;GO:0009889;GO:0006139;GO:0034641;GO:0061077;GO:0018130;GO:0010605;GO:0071704;GO:2000112;GO:0051085;GO:0048519;GO:0006355;GO:2000113;GO:0043170;GO:0046483;GO:0009059;GO:0005488;GO:0051087;GO:0005515;GO:0051082;GO:0005829;GO:0005737;GO:0005622;GO:0110165
QW917_019872	GO:0016020;GO:0071944;GO:0005886;GO:0110165;GO:0009987;GO:0007155;GO:0022610;GO:0061245;GO:0098609;GO:0007157;GO:0007163;GO:0098742;GO:0035088;GO:0045197
QW917_003499	GO:0046872;GO:0043167;GO:0016491;GO:0005507;GO:0003824;GO:0043169;GO:0005488;GO:0046914;GO:0006807;GO:0071704;GO:0008152;GO:1901564;GO:0009308;GO:0016020;GO:0071944;GO:0005886;GO:0110165
QW917_011781	GO:2001141;GO:0070887;GO:1901700;GO:0071222;GO:0034654;GO:0007154;GO:0009607;GO:0032774;GO:0051171;GO:0006807;GO:0042221;GO:0044237;GO:0010556;GO:0051252;GO:0080090;GO:0050789;GO:0050794;GO:0023052;GO:0071704;GO:0044419;GO:0009059;GO:0032496;GO:1903506;GO:0043207;GO:0050896;GO:0097659;GO:0044092;GO:0071216;GO:0044249;GO:0065009;GO:0051090;GO:0044260;GO:1901362;GO:0009058;GO:0009889;GO:0071310;GO:0033036;GO:0006355;GO:0043170;GO:0016070;GO:0019438;GO:0007165;GO:1901576;GO:0008152;GO:0031326;GO:1901360;GO:0006351;GO:0031323;GO:0009605;GO:0019219;GO:0044271;GO:0033993;GO:0018130;GO:0010033;GO:0051235;GO:0032088;GO:0006139;GO:0071219;GO:0034645;GO:0009987;GO:0051179;GO:0009617;GO:0071396;GO:0019222;GO:0008104;GO:0010467;GO:0065007;GO:0006725;GO:0051707;GO:0060255;GO:0010468;GO:1901701;GO:0051716;GO:0002237;GO:0044238;GO:0090304;GO:0034641;GO:0043433;GO:2000112;GO:0046483;GO:0005829;GO:0005737;GO:0005622;GO:0110165
QW917_022281	GO:0070887;GO:0031399;GO:0051172;GO:0043412;GO:0019220;GO:0023057;GO:0007167;GO:0050790;GO:0009966;GO:0007154;GO:0051171;GO:0010563;GO:0019538;GO:0044267;GO:1902532;GO:0006807;GO:0042221;GO:0044237;GO:0048585;GO:0080090;GO:0050789;GO:0006464;GO:0050794;GO:0032269;GO:0023052;GO:0031400;GO:0071704;GO:0071495;GO:0001933;GO:0007265;GO:0051248;GO:0006468;GO:0045859;GO:0001932;GO:0050896;GO:0051174;GO:0006793;GO:0044092;GO:0042326;GO:0009892;GO:0048583;GO:0051338;GO:0007275;GO:0065009;GO:1901564;GO:0044260;GO:0032501;GO:0070848;GO:0071310;GO:0090287;GO:0051056;GO:0071363;GO:0043170;GO:0009719;GO:0043086;GO:1902531;GO:0043409;GO:0046580;GO:0007165;GO:0007264;GO:0043405;GO:0008152;GO:0010648;GO:0042325;GO:0006469;GO:0048731;GO:0031323;GO:0006796;GO:0000165;GO:0048513;GO:0046578;GO:0008543;GO:0010646;GO:0010033;GO:0043549;GO:0035556;GO:0051246;GO:0009987;GO:0045936;GO:0019222;GO:0023051;GO:0071900;GO:0032268;GO:0065007;GO:0048856;GO:0051058;GO:0007166;GO:0032502;GO:0031324;GO:0060255;GO:0048523;GO:0007169;GO:0051716;GO:0009968;GO:0044238;GO:0036211;GO:0016310;GO:0010605;GO:0043408;GO:0048519;GO:0005829;GO:0005737;GO:0005622;GO:0110165
QW917_021849	GO:0000323;GO:0016020;GO:0005737;GO:0005764;GO:0043231;GO:0005773;GO:0043229;GO:0043227;GO:0005622;GO:0043226;GO:0110165;GO:0036211;GO:0009987;GO:0071704;GO:0008152;GO:1901564;GO:0044237;GO:0006807;GO:0044260;GO:1901135;GO:0043412;GO:0006464;GO:0044267;GO:0019538;GO:0043170;GO:0044238;GO:0009100
QW917_008377	GO:0005789;GO:0032991;GO:0016020;GO:0012505;GO:0008250;GO:0043231;GO:1902494;GO:0005622;GO:0005783;GO:0098827;GO:0005773;GO:0031090;GO:0043229;GO:0043227;GO:0043226;GO:0042175;GO:0098796;GO:0031984;GO:0005737;GO:0140534;GO:0005886;GO:0071944;GO:1990234;GO:0110165;GO:0034645;GO:0009987;GO:0009101;GO:0043412;GO:1901576;GO:0008152;GO:1901135;GO:0006486;GO:0019538;GO:0044267;GO:0044249;GO:1901137;GO:1901566;GO:0006807;GO:0070085;GO:1901564;GO:0044237;GO:0044260;GO:0006464;GO:0009058;GO:0043413;GO:0044238;GO:0036211;GO:0071704;GO:0043170;GO:0009059;GO:0006487;GO:0009100
QW917_033007	GO:1902493;GO:0032991;GO:0016020;GO:0000123;GO:0043231;GO:1902494;GO:0005622;GO:0031248;GO:0070013;GO:0043229;GO:0140513;GO:0043227;GO:0043233;GO:0043226;GO:0140535;GO:0031981;GO:0031974;GO:0005654;GO:1990234;GO:0005634;GO:0110165;GO:0034645;GO:2001141;GO:0009987;GO:0048518;GO:1903506;GO:0006366;GO:0031328;GO:0010557;GO:0048522;GO:0006357;GO:0045944;GO:0019438;GO:0016070;GO:1901576;GO:0019222;GO:0031325;GO:1903508;GO:0008152;GO:0097659;GO:0031326;GO:0009893;GO:0034654;GO:0032774;GO:0051171;GO:1901360;GO:0051173;GO:0010467;GO:0009891;GO:0065007;GO:0044249;GO:0006351;GO:0006807;GO:0045935;GO:0044237;GO:0031323;GO:0006725;GO:0051252;GO:0080090;GO:0045893;GO:0050789;GO:0060255;GO:0044260;GO:0010468;GO:0019219;GO:0044271;GO:0009058;GO:0010556;GO:1901362;GO:0050794;GO:1902680;GO:0044238;GO:0090304;GO:0009889;GO:0006139;GO:0034641;GO:0010604;GO:0018130;GO:0071704;GO:2000112;GO:0051254;GO:0006355;GO:0043170;GO:0046483;GO:0009059
QW917_024001	GO:0000228;GO:0032991;GO:0016020;GO:0043231;GO:1902494;GO:0005622;GO:0000118;GO:0043228;GO:0070013;GO:0043229;GO:0140513;GO:0043227;GO:0043233;GO:0043226;GO:0005694;GO:0043232;GO:0031981;GO:0031974;GO:0005654;GO:0000785;GO:0070822;GO:0005634;GO:0110165;GO:0034645;GO:2001141;GO:0009987;GO:0010558;GO:0051253;GO:1901362;GO:1903506;GO:0006366;GO:0051172;GO:0045934;GO:0043412;GO:0006357;GO:0019438;GO:0006476;GO:1901576;GO:0019222;GO:0045892;GO:0008152;GO:0097659;GO:0031326;GO:0034654;GO:1902679;GO:0009892;GO:0032774;GO:0051171;GO:1901360;GO:0019538;GO:0044267;GO:0010467;GO:0065007;GO:0006351;GO:0044249;GO:0035601;GO:0031324;GO:1903507;GO:0006807;GO:1901564;GO:0044237;GO:0000122;GO:0006725;GO:0044260;GO:0010556;GO:0060255;GO:0031323;GO:0050789;GO:0051252;GO:0010468;GO:0006464;GO:0031327;GO:0048523;GO:0019219;GO:0050794;GO:0044271;GO:0080090;GO:0009058;GO:0009890;GO:0090304;GO:0044238;GO:0009889;GO:0006139;GO:0034641;GO:0036211;GO:0016570;GO:0018130;GO:0046483;GO:0071704;GO:0010605;GO:2000112;GO:0048519;GO:0006355;GO:2000113;GO:0043170;GO:0016070;GO:0009059;GO:0016575;GO:0098732;GO:0042826;GO:0005488;GO:0005515;GO:0019899
QW917_008811	GO:0065008;GO:0044281;GO:0009987;GO:0042446;GO:0071704;GO:0008152;GO:0042180;GO:0044237;GO:0008202;GO:1901360;GO:0009058;GO:0006629;GO:0010817;GO:0065007;GO:0044238;GO:0016830;GO:0008395;GO:0016491;GO:0003824;GO:0016829;GO:0004497
QW917_016666	GO:0007059;GO:0006996;GO:0009987;GO:0022607;GO:0035825;GO:0051326;GO:0000003;GO:0044085;GO:0022414;GO:0048285;GO:0044848;GO:0008152;GO:0000280;GO:0016043;GO:0051321;GO:1901360;GO:0006259;GO:0098762;GO:0007049;GO:0007131;GO:1903046;GO:0098764;GO:0000279;GO:0051276;GO:0140527;GO:0006310;GO:0006807;GO:0044237;GO:0045143;GO:0006725;GO:0044260;GO:0007134;GO:0007130;GO:0044238;GO:0090304;GO:0007127;GO:0006139;GO:0061982;GO:0034641;GO:0007129;GO:0070192;GO:0071704;GO:0071840;GO:0022402;GO:0140013;GO:0098813;GO:0043170;GO:0046483;GO:0045132;GO:0022403;GO:0005694;GO:0043228;GO:0043232;GO:0043229;GO:0005622;GO:0043226;GO:0110165
QW917_030916	GO:0016020;GO:0012505;GO:0043231;GO:0030173;GO:0005622;GO:0000139;GO:0098791;GO:0098588;GO:0005773;GO:0031090;GO:0043229;GO:0043227;GO:0016021;GO:0043226;GO:0031984;GO:0005737;GO:0005802;GO:0031300;GO:0005794;GO:0031224;GO:0005886;GO:0071944;GO:0031301;GO:0110165;GO:0008233;GO:0016787;GO:0004175;GO:0008236;GO:0003824;GO:0004252;GO:0140096;GO:0017171;GO:0071704;GO:0008152;GO:1901564;GO:0006807;GO:0006508;GO:0016485;GO:0051604;GO:0019538;GO:0010467;GO:0043170;GO:0044238
QW917_034176	GO:0065008;GO:0071702;GO:0009987;GO:0006810;GO:0015711;GO:0051179;GO:0042592;GO:0051234;GO:0006811;GO:0006820;GO:0050801;GO:0055085;GO:0065007;GO:0048878;GO:0022857;GO:0005215;GO:0016020;GO:0071944;GO:0005886;GO:0110165
QW917_026418	GO:0005622;GO:0016020;GO:0005737;GO:0043231;GO:0043229;GO:0043227;GO:0005634;GO:0043226;GO:0110165;GO:0019222;GO:0010605;GO:0071704;GO:0008152;GO:0060255;GO:0009892;GO:0050789;GO:0010468;GO:0048519;GO:0010467;GO:0043170;GO:0010629;GO:0065007;GO:0003714;GO:0140110;GO:0003712
QW917_034262	GO:0005813;GO:0032991;GO:0030286;GO:0043228;GO:0005815;GO:0005814;GO:0005737;GO:0005856;GO:0005875;GO:0043232;GO:0005868;GO:0043229;GO:0015630;GO:1902494;GO:0005622;GO:0043226;GO:0110165;GO:0007017;GO:0007018;GO:0009987;GO:0006928;GO:0005488;GO:0005515
QW917_024450	GO:0016790;GO:0016787;GO:0003824;GO:0016788
QW917_005104	GO:0005886;GO:0110165;GO:0071944;GO:0016020;GO:0005829;GO:0005737;GO:0012505;GO:0043231;GO:0005773;GO:0043229;GO:0043227;GO:0005622;GO:0043226;GO:0005783;GO:0065008;GO:0009987;GO:0008152;GO:0006950;GO:0019725;GO:0042592;GO:0044237;GO:0033554;GO:0050789;GO:0050794;GO:0051716;GO:0050896;GO:0009056;GO:0006979;GO:0065007;GO:0044248;GO:0016491;GO:0003824
QW917_035532	GO:0009987;GO:0048518;GO:0048522;GO:0019220;GO:0043085;GO:0050896;GO:0007165;GO:0007167;GO:0019222;GO:0051174;GO:0031325;GO:0050790;GO:0006793;GO:0008152;GO:0009893;GO:0007154;GO:0051338;GO:0010562;GO:0065007;GO:0048856;GO:0051347;GO:0007275;GO:0065009;GO:0042325;GO:0044093;GO:0032502;GO:0007166;GO:0044237;GO:0031323;GO:0006796;GO:0050789;GO:0032501;GO:0007169;GO:0050794;GO:0051716;GO:0023052;GO:0016310;GO:0045937;GO:0042327;GO:0043549;GO:0033674;GO:0016773;GO:0016301;GO:0016740;GO:0038023;GO:0004888;GO:0019199;GO:0060089;GO:0004672;GO:0003824;GO:0140096;GO:0004713;GO:0016772;GO:0004714;GO:0031226;GO:0032991;GO:0031224;GO:0005886;GO:0005887;GO:0016020;GO:0071944;GO:0043235;GO:0016021;GO:0110165
QW917_031291	GO:0005622;GO:0070847;GO:0090575;GO:0032991;GO:0005667;GO:0016592;GO:0016020;GO:0043231;GO:0043229;GO:0140513;GO:0043227;GO:0005634;GO:0043226;GO:0110165;GO:0034645;GO:2001141;GO:0009987;GO:1903506;GO:0006366;GO:0006357;GO:0019438;GO:0016070;GO:1901576;GO:0019222;GO:0008152;GO:0097659;GO:0031326;GO:0034654;GO:0032774;GO:0051171;GO:1901360;GO:0010467;GO:0065007;GO:0044249;GO:0006351;GO:0006807;GO:0044237;GO:0031323;GO:0006725;GO:0051252;GO:0080090;GO:0060255;GO:0050789;GO:0044260;GO:0010468;GO:0019219;GO:0010556;GO:0044271;GO:0009058;GO:1901362;GO:0050794;GO:0044238;GO:0090304;GO:0009889;GO:0006139;GO:0034641;GO:0018130;GO:0071704;GO:2000112;GO:0006355;GO:0043170;GO:0046483;GO:0009059;GO:0003712;GO:0140110;GO:0003713
QW917_032413	GO:0009987;GO:0007155;GO:0022610;GO:0071840;GO:0050808;GO:0098609;GO:0034330;GO:0016043;GO:0098742;GO:0007156;GO:0043005;GO:0098590;GO:0005886;GO:0071944;GO:0043025;GO:0016020;GO:0036477;GO:0044297;GO:0042995;GO:0030424;GO:0120025;GO:0110165;GO:0060089;GO:0004888;GO:0038023
QW917_006565	GO:0005622;GO:0016020;GO:0043231;GO:0043229;GO:0043227;GO:0005634;GO:0043226;GO:0110165
QW917_005214	GO:0006952;GO:0009987;GO:0072507;GO:0042592;GO:1902531;GO:0007204;GO:0055082;GO:0007186;GO:0050896;GO:0055074;GO:0055080;GO:0007165;GO:0019932;GO:0050790;GO:0006950;GO:0023051;GO:0007190;GO:0055065;GO:0009966;GO:0045761;GO:0031279;GO:0007154;GO:0048583;GO:0050801;GO:0007189;GO:0072503;GO:0065007;GO:0048878;GO:0019933;GO:0065009;GO:0030003;GO:0019935;GO:0006954;GO:0050789;GO:0050794;GO:0051716;GO:0043949;GO:0023052;GO:0006873;GO:0010646;GO:0051480;GO:0065008;GO:0007188;GO:0006874;GO:0019725;GO:0098771;GO:0006875;GO:0051339;GO:0035556;GO:0016020;GO:0071944;GO:0005886;GO:0110165
QW917_003480	GO:0007017;GO:0006996;GO:0009987;GO:0030030;GO:0048199;GO:0022607;GO:0016192;GO:0070727;GO:0051179;GO:0006903;GO:0060271;GO:0000226;GO:0007010;GO:0044085;GO:0051648;GO:1905515;GO:0046907;GO:0034613;GO:0035082;GO:0031503;GO:0120031;GO:0044782;GO:0016043;GO:0051656;GO:0030705;GO:0051640;GO:0006928;GO:0008104;GO:0120036;GO:0061512;GO:0070925;GO:0035735;GO:0030031;GO:0010970;GO:0033365;GO:0099111;GO:0051641;GO:0007018;GO:0006810;GO:0048193;GO:0001578;GO:0071840;GO:0051650;GO:0033036;GO:0051234;GO:1905349;GO:0097712;GO:0051649;GO:0042073;GO:0099568;GO:0099513;GO:0032838;GO:0099512;GO:0032991;GO:0016020;GO:0042995;GO:0005929;GO:0005622;GO:0099080;GO:0043228;GO:0005815;GO:0005874;GO:0030990;GO:0097014;GO:0005814;GO:0043229;GO:0015630;GO:0043227;GO:0043226;GO:0120025;GO:0005813;GO:0005737;GO:0005856;GO:0043232;GO:0005930;GO:0098590;GO:0005886;GO:0034464;GO:0071944;GO:0099081;GO:0110165;GO:0001664;GO:0005515;GO:0005488;GO:0005102
